ALDMDS_Axe1,ALDMDS_Axe2,ALD30_Axe1,ALD30_Axe2
-0.778893593218696,0.944857188781033,-0.829287943174766,-0.451725207312912
-0.741656564157007,0.962317374054042,-1.68977206494386,-0.535764458947424
-0.762494961145091,0.952546393893361,-1.07572958311078,-0.476952929103485
-0.712678730431339,0.975904879781806,-0.739168621190804,-0.457095589339732
-0.712678730431339,0.975904879781806,-0.6367586730746,-0.447989475968456
-0.712678730431339,0.975904879781806,-1.1668704421761,-0.495126086792712
-0.584333112913408,1.03608525177468,-1.03272138656857,-0.509139558804293
-0.608958027004326,1.02453879994451,-1.28867921827227,-0.52692158714547
-0.72217256541305,0.971453286249534,-1.10895684498375,-0.488057576092751
-0.779964586713749,0.944355007341723,-0.597765065648418,-0.430922124366327
-0.712156485872902,0.976149756641693,-0.875108823475721,-0.469288712563202
-0.726231714879322,0.969549979151255,-1.08768499210437,-0.485345667314985
-0.637752791132101,1.01103713428449,-0.69349243997753,-0.468178498127336
-0.712678730431339,0.975904879781806,-1.2186014947348,-0.499725921457997
-0.712678730431339,0.975904879781806,-0.505063688425169,-0.436279388396833
-0.684575091617689,0.989082481564138,-1.78830748475961,-0.556063610136553
-0.712678730431339,0.975904879781806,-0.889100993860936,-0.470427313539117
-0.795984580898954,0.936843342915358,-2.031613986269,-0.555179430675455
-0.652894865371706,1.00393712044602,-1.59868640904962,-0.54560618025583
-0.712678730431339,0.975904879781806,-1.47708139802809,-0.522709502124538
-0.717638106933878,0.973579462455158,-1.44911285055789,-0.519220177200982
-0.822711784616915,0.924311142025434,-0.976976390952638,-0.456000683288613
-0.755467447367676,0.955841546478145,-1.59241559045174,-0.524316176163874
-0.726031612775806,0.969643805643027,-0.890218002876274,-0.467827693698387
-0.633757860907184,1.01291032942485,-1.80310554243962,-0.567650825973307
-0.712678730431339,0.975904879781806,-0.578890038008939,-0.442843898207291
-0.712678730431339,0.975904879781806,-1.06709088656289,-0.486253863319672
-0.672688736713134,0.994655911133679,-1.06976642983585,-0.494574718423279
-0.791955965279239,0.93873233290426,-1.05862609175408,-0.469477331015078
-0.712678730431339,0.975904879781806,-1.03359722202489,-0.48327566528215
-0.781485185940464,0.943642008885792,-1.31763816372237,-0.494624630392601
-0.709998780306155,0.977161489852137,-1.30990696630419,-0.5083863273168
-0.606151940545099,1.0258545544691,-0.77470082971494,-0.481786706616953
-0.723965031545414,0.970612811282671,-1.39173816470939,-0.512839695174817
-0.71193741036162,0.976252479633084,-1.05386838688807,-0.48522798060621
-0.691859320989694,0.985666956813342,-0.948849892194034,-0.479948190095142
-0.681181694024498,0.990673622215664,-1.38285223091977,-0.520697126700336
-0.721605427400286,0.971719213339523,-0.711236010470124,-0.452807567878629
-0.678582587254325,0.991892325396209,-1.48422896678135,-0.53023671134696
-0.728761072668253,0.968363980785399,-1.15616623767855,-0.490923655095534
-0.632925429979749,1.01330065052688,-0.905536838375043,-0.488008842073032
-0.644817656495672,1.0077244677994,-1.2919525032601,-0.519964538520905
-0.835740354406966,0.918202135799406,-1.66063932238842,-0.51415740388483
-0.588256118348875,1.03424578167042,-0.877347270592878,-0.494531029488392
-0.690390673929989,0.986355595257634,-1.13440658732377,-0.496744416001104
-0.746754803965736,0.959926844683958,-1.46009488640867,-0.514311487883358
-0.752341461053438,0.957307299831267,-1.10373985349967,-0.481495822679187
-0.812293689894002,0.929196114555129,-1.34090282422527,-0.490466135233024
-0.718576230523322,0.973139582795223,-0.948113244550487,-0.474482551376323
-0.775240522250646,0.946570088481273,-1.25409189586999,-0.490236405891506
-0.737310749402763,0.964355096522329,-1.67640477042298,-0.535454257383892
-0.687247393098124,0.987829457890406,-1.21545765672956,-0.504586668770739
-0.694237832115797,0.984551689403934,-1.17939729003939,-0.499967306303213
-0.77092811458872,0.948592146595126,-1.22164172759429,-0.488222636202339
-0.694605486759959,0.984379298685198,-1.23042078058285,-0.504429913845621
-0.785763869305078,0.9416357638616,-0.676851601657733,-0.436782184670597
-0.691912838241679,0.985641862944188,-1.25753277314191,-0.507384914542171
-0.55956017950018,1.04770110884089,-1.29726717554972,-0.537669719849793
-0.659452342972374,1.0008623645722,-1.20939692230485,-0.509665814610514
-0.719533872600899,0.972690551051255,-1.28044027775814,-0.503838926845649
-0.602124381156559,1.02774304919851,-1.03238689757976,-0.505513768548277
-0.762463625111189,0.952561087142834,-1.4550028114339,-0.510683574620639
-0.756051133082756,0.955567860285038,-1.06776096373303,-0.477546827809373
-0.712678730431339,0.975904879781806,-0.889451712861326,-0.470458498858881
-0.774622663780771,0.946859798042652,-0.877892740660316,-0.45691031957676
-0.63051131163504,1.01443261391472,-0.938170676429247,-0.491398537884637
-0.672818647265924,0.994594996974365,-1.62577780790272,-0.543988019070211
-0.711514946408853,0.976450570057384,-0.757893454360829,-0.458995797796878
-0.594115689577043,1.03149826926564,-1.20760511816181,-0.522712617472112
-0.726291406825388,0.96952199001077,-1.86791237760145,-0.554710055857868
-0.737413323837045,0.964307000079838,-1.94953565309842,-0.559719844709925
-0.785431327537587,0.941791690395422,-1.23769031787126,-0.486718196640766
-0.692019781471198,0.985591718003838,-1.00318637399895,-0.484747262003079
-0.785808628141574,0.941614776752867,-1.2799548743606,-0.490400025411912
-0.7899298351021,0.939682371324926,-1.17369182907234,-0.480118305208794
-0.60328714934823,1.02719783523897,-1.05294164033741,-0.507106436568319
-0.647078023267586,1.0066645974602,-0.992803476279568,-0.492907855438681
-0.667355302828821,0.997156721378427,-0.976386326031174,-0.487349539728732
-0.775929059385072,0.946247238183133,-1.36433693490754,-0.499900031732891
-0.719724039366668,0.972601383170607,-1.11455307039029,-0.489050089336437
-0.614614340608659,1.02188659363315,-0.723010229717576,-0.475480012023836
-0.753319886478053,0.95684852291968,-1.2019814337369,-0.490033528494929
-0.556600158532554,1.04908904219135,-1.00742930816112,-0.512496136131055
-0.735677266005078,0.965121025584949,-0.848930494761481,-0.462206859583126
-0.790987728646832,0.93918633236168,-1.52399949489754,-0.511053223804645
-0.666841191605283,0.997397784573856,-1.0525365619524,-0.49422459982948
-0.739525542898667,0.963316595176911,-1.19729418136267,-0.492404918598057
-0.672616493771582,0.994689785349102,-0.949752819906029,-0.483917920305349
-0.781894554220094,0.943450058932014,-0.634470524248263,-0.433795816132207
-0.66853293642777,0.996604537132275,-1.50776369069196,-0.534360656699339
-0.692764992899545,0.985242293521425,-0.904806727426609,-0.475848890635375
-0.783045655976641,0.942910315283183,-0.881052728057464,-0.455488808516056
-0.679397322913421,0.991510301483056,-1.04711992942769,-0.491205062781971
-0.654674768476532,1.00310253619585,-1.37028301063306,-0.524937188056466
-0.714733561275614,0.974941383816908,-1.09479468293985,-0.488301905115542
-0.712581471931365,0.975950483619483,-0.888834476008832,-0.470423273546744
-0.703651098222863,0.980137874059503,-1.1838361594017,-0.498459352743196
-0.660775436605799,1.00024197512236,-1.51488576305918,-0.53656191832419
-0.372553496009808,1.13538724877497,-0.616252935236323,-0.514913724989768
-0.825409479974376,0.923046211338472,-1.0976971873578,-0.466189695393584
-0.726638733421731,0.969359130973001,-1.04299909049531,-0.481290006795226
-0.792769276751278,0.938350976782563,-1.33365064984781,-0.493767643401568
-0.835932258780054,0.918112153166708,-1.0223352501074,-0.457361734254234
-0.712678730431339,0.975904879781806,-1.13898828164447,-0.492646853871423
-0.761600589030967,0.952965758789249,-1.05823215436989,-0.475577862719632
-0.765924920405815,0.95093810972891,-0.888503994762159,-0.459611879228729
-0.755064018925253,0.956030711283356,-1.33884907634883,-0.501851028167334
-0.726427550849281,0.969458153019988,-1.17843827640072,-0.493375707325118
-0.811792918155679,0.92943092295824,-1.42969144698054,-0.498462282339706
-0.689602043422803,0.986725378645686,-1.76613505007314,-0.553076006806249
-0.785200774265289,0.941899795229536,-1.25711448914756,-0.488491960383259
-0.623809010537357,1.01757527652422,-1.52074595186759,-0.544554809966138
-0.4858628068645,1.08225729693584,-1.06230208688342,-0.531673067030901
-0.705153704433658,0.979433312404238,-1.47002834900717,-0.523603348146954
-0.712678730431339,0.975904879781806,-1.02202349501175,-0.482246549729916
-0.750693596723712,0.958079972013415,-1.12972678636063,-0.484139608737568
-0.712678730431339,0.975904879781806,-1.07726173757444,-0.487158237592848
-0.712678730431339,0.975904879781806,-1.01237872250082,-0.481388953436389
-0.578800174183631,1.03867960846103,-1.47891083266952,-0.549932285034369
-0.712678730431339,0.975904879781806,-1.02623212301652,-0.482620773567091
-0.78631589072748,0.941376924836236,-1.52575826172027,-0.51215390235761
-0.719295528714033,0.972802308850635,-1.08626927581248,-0.486621756244934
-0.786342437494686,0.941364477240778,-0.779979189102073,-0.445835166570418
-0.531459020975821,1.06087754763273,-0.623676633886904,-0.483455155346206
-0.712678730431339,0.975904879781806,-0.965207016947281,-0.477194527928043
-0.811272777012982,0.929674813541041,-1.04095799615756,-0.464001917344998
-0.664021471197674,0.998719931962505,-1.26137725440144,-0.51336428281874
-0.663644582198296,0.998896652606507,-0.960457820906985,-0.486683231829494
-0.70889899247524,0.977677172756296,-0.99357977688191,-0.480481361071899
-0.720574242517868,0.972202728795816,-1.43853750683657,-0.517686371721556
-0.689505811395543,0.986770501177411,-0.976981190553604,-0.482925277453667
-0.635362919982077,1.01215772833051,-1.43968681072836,-0.535011846842812
-0.712678730431339,0.975904879781806,-0.748638034201548,-0.457937592973377
-0.712678730431339,0.975904879781806,-0.789672157248116,-0.461586275385841
-0.757656727756542,0.954815008052084,-1.21954894561195,-0.490719019793032
-0.710868484647125,0.976753691504398,-0.910551742485785,-0.472700571275293
-0.684728989954184,0.989010319699024,-1.50717509212304,-0.531034703161632
-0.726210675992306,0.969559844139802,-1.12729651984185,-0.488872107512909
-0.602900642602954,1.02737906557748,-0.753416068333054,-0.480551269283941
-0.734741892686607,0.965559615661856,-1.48881740269777,-0.519293545348833
-0.751846559821219,0.957539355594687,-0.895474985220082,-0.463077306628219
-0.799020981686427,0.935419595595867,-1.5967626285382,-0.515899478467697
-0.733697261535263,0.966049435980609,-0.776755518525172,-0.456189394067363
-0.712316108211818,0.976074910831449,-1.34031182867338,-0.510621486132604
-0.71529227964176,0.974679404640959,-1.24788112311777,-0.501801152905674
-0.707912944783565,0.978139523696167,-0.93215654749544,-0.475219019228063
-0.705282041637923,0.979373135977162,-0.439385494607119,-0.431934449065882
-0.661017434996924,1.00012850375122,-0.753350914210597,-0.468798658472858
-0.675618004594849,0.993282397692414,-0.898379987478796,-0.478743259598829
-0.660532902820003,1.00035569753636,-0.727820363836372,-0.466626462350589
-0.7224412063483,0.971327322373801,-1.16830478806436,-0.493280392466205
-0.75313757555361,0.956934007250688,-1.39154953674691,-0.506926441946958
-0.75109697257476,0.957890831867935,-0.946678824876386,-0.467781772260882
-0.712678730431339,0.975904879781806,-1.25156908077221,-0.502657341515874
-0.687035540470507,0.987928794121625,-1.29750269729888,-0.511924790770406
-0.712678730431339,0.975904879781806,-0.803350198263627,-0.462802502856661
-0.712678730431339,0.975904879781806,-0.731978881682647,-0.456456290284557
-0.672905163897113,0.994554429924635,-0.88110710078128,-0.477755715835111
-0.76997509663867,0.949039010117692,-1.3810270670423,-0.502587529774773
-0.324222783347334,1.15804918552791,-0.63145259962279,-0.526034065210566
-0.386439558976265,1.12887616993178,-1.13009478334576,-0.55779693181059
-0.607842521029177,1.02506185297774,-0.619689341662963,-0.467661648927341
-0.712678730431339,0.975904879781806,-1.57423056113835,-0.531347835699346
-0.757908730901341,0.954696845521172,-1.52000060721416,-0.51738371979324
-0.775538490374006,0.946430373289959,-0.880855439717934,-0.456988646760538
-0.649971786692408,1.0053077318131,-1.38341095447754,-0.527055088867027
-0.732610123961485,0.966559187266727,-1.36792559945328,-0.508974940076536
-0.766186770224656,0.950815330160672,-1.24893783451342,-0.491608099290081
-0.652347561483528,1.00419374745223,-0.865696800264488,-0.480540650387626
-0.492104687009212,1.0793305225254,-1.00134050063609,-0.524990833653704
-0.756475704472767,0.955368781697997,-1.19003375822927,-0.488333294515682
-0.706883098655325,0.978622411419889,-0.735490092099665,-0.457939939129648
-0.723046753621016,0.971043385447585,-0.980536251607244,-0.476461946961743
-1.07008014991437,1.09406307960137,-1.1070647385743,1.12265895506824
-1.16252980147684,1.0507140776702,-1.19967808074505,1.13311026215124
-1.12697399471895,1.06738594943784,-1.22088917345968,1.12403751547336
-1.02812212301504,1.11373690809447,-1.40793579046899,1.08742528979589
-0.937078079294173,1.15642683023452,-0.686923929829305,1.13313418682707
-1.047033432132,1.10486952610246,-1.05179450939205,1.12291518485544
-1.08169513040928,1.08861689561479,-0.616248938894073,1.16864910714844
-1.09949304008771,1.08027157891558,-0.849498276238569,1.15150637472921
-1.07008014991437,1.09406307960137,-0.660424091567508,1.16237345978851
-1.01515466215218,1.11981726076737,-0.660674636576603,1.15124940463806
-1.09562866139602,1.08208355934533,-1.97992616293776,1.05020962033481
-1.02765444081413,1.11395620104244,-1.43888679228791,1.08457865092867
-1.1092091922268,1.07571574240649,-1.43799281048767,1.10114234128711
-1.07008014991437,1.09406307960137,-1.20719501318793,1.11375554627544
-1.07008014991437,1.09406307960137,-0.582915192479562,1.1692654154565
-0.785236244338916,1.22762441600647,-0.506026672951858,1.11852832597985
-1.07008014991437,1.09406307960137,-1.07865649954208,1.12518496596918
-1.11696539058051,1.07207891466586,-1.28901721783148,1.11595670663704
-1.15035970849928,1.05642055005891,-1.66419699141992,1.08934618168668
-1.02335688839345,1.11597129363646,-1.45379761257196,1.08238416700143
-0.836607014665653,1.20353701724982,-0.777934140667692,1.1047340720481
-1.07008014991437,1.09406307960137,-0.291818422149259,1.19514923086115
-1.1679658564979,1.0481651490845,-1.40608588731675,1.11585560015068
-0.968827216558335,1.14153987945302,-0.777356117278507,1.13151038790509
-1.07008014991437,1.09406307960137,-1.20526605868572,1.11392706553414
-1.0011810992942,1.12636936770426,-0.991808208113138,1.11898118997637
-1.06627672350001,1.09584647993003,-1.10455202377889,1.12211361627483
-1.07588620086129,1.09134066248614,-0.855765810875989,1.14617756007867
-0.873173014377393,1.18639147299595,-0.76556105812761,1.11322514289628
-1.07008014991437,1.09406307960137,-1.01780675297303,1.13059561894834
-0.571242331043308,1.32796468126361,-0.42487448644182,1.08249086115959
-1.07212476360772,1.09310437438784,-0.5071588410261,1.17641480381794
-1.09393985514749,1.08287542890992,-1.30285848549933,1.11007194453603
-0.995648853108895,1.1289633996613,-0.978556412800195,1.11904131490056
-0.97618465927961,1.13809002546934,-0.718316921934904,1.1382471679798
-1.13011010568522,1.06591544870543,-1.41567187770226,1.10735166258914
-1.01358439611156,1.12055354764868,-0.351622295805994,1.17841240898123
-1.07008014991437,1.09406307960137,-0.794398749719529,1.15046066763842
-0.929684104840992,1.15989381369452,-0.942682243970159,1.10889810301151
-0.266285762865357,1.47095670599757,-0.0313743588068563,1.05584106346441
-1.08024174585538,1.08929837757572,-1.52237087275823,1.08778456611163
-1.16818089087298,1.04806432095391,-1.08625634666275,1.14433774688865
-1.12908323749273,1.06639694009569,-2.08282911144336,1.04782165383572
-1.07008014991437,1.09406307960137,0.465559259210128,1.2624939288929
-1.07784956950687,1.09042005251335,-0.799927268728433,1.15153947009194
-1.17630399361392,1.04425545428484,-0.761914426593065,1.17481953948639
-1.06846134027151,1.09482212824188,-1.57323124928326,1.08088104391142
-0.870347459854214,1.18771635596102,-0.669270752036264,1.12121599510784
-0.898037894181377,1.17473250290332,-1.09855126574772,1.08864203340135
-1.07008014991437,1.09406307960137,-1.07129140053371,1.12583985768424
-0.949994359443431,1.15037047584409,-0.714461724295796,1.13329626873739
-1.13877513955631,1.06185247427921,-1.13059234785713,1.13445184962021
-0.474077180947697,1.37352474782903,-0.118286803671614,1.09011266103521
-1.07008014991437,1.09406307960137,-1.1060125815731,1.12275251102754
-1.04232315973115,1.10707814023946,-1.20292354655099,1.10852499471534
-1.04449810083167,1.10605832540648,-0.862134250333446,1.13926699106239
-1.08313800372649,1.08794034230002,-1.38900650235385,1.10022849670976
-1.07008014991437,1.09406307960137,-0.539426036430216,1.17313239510731
-0.999353001442383,1.12722655013783,-1.34712671274835,1.08701738730007
-0.983357712689308,1.13472663035801,-1.8340135536905,1.0404912245063
-0.915443310044165,1.16657122383848,-0.982994652786214,1.10243518313292
-1.08496812198539,1.08708221251155,-1.45402661338073,1.09481693363839
-1.07008014991437,1.09406307960137,-0.444205827822169,1.18159920942342
-0.941350910614121,1.15442332919358,-0.451212328225578,1.15495689309683
-1.07008014991437,1.09406307960137,-1.1963227241756,1.11472229118814
-1.07008014991437,1.09406307960137,-0.923989420366569,1.13893769198539
-0.942400722212823,1.1539310797989,-0.572142192752048,1.14441621362833
-1.10806566805803,1.07625193297684,-1.45024833128624,1.09982146777413
-1.07008014991437,1.09406307960137,-1.44147530545377,1.09292375267265
-0.753784571646108,1.24237188770871,-1.10784188059085,1.05865882277435
-1.07008014991437,1.09406307960137,-1.09145774305661,1.12404670179777
-1.20687033241185,1.02992310952003,-1.67104366528075,1.10015955912926
-1.07008014991437,1.09406307960137,-0.671997818580643,1.16134434423628
-1.05631436179755,1.10051776239979,-1.93851834758488,1.04594515455298
-1.16768763459421,1.04829560541005,-1.38828916574255,1.11738181807475
-0.958734673018476,1.14627220328557,-0.427173079035544,1.16060810230461
-1.07008014991437,1.09406307960137,-0.725131747140933,1.15661976829194
-1.01325684425899,1.12070713444592,-0.900716602448787,1.12952169794081
-1.04095309785308,1.10772055277422,-1.70842837186648,1.06329946743891
-1.05996583063884,1.0988056139257,-1.71993566548387,1.06611919480436
-0.973176420770219,1.1395005676915,-1.37642731933152,1.07912110494494
-1.14593321101503,1.05849610410103,-1.11380328505937,1.13739152406394
-1.18546677998889,1.03995908715364,-1.4017967147779,1.11977434821037
-0.919794664009862,1.16453090407227,-1.03968093564294,1.09827425254324
-1.07008014991437,1.09406307960137,-0.913467850354628,1.13987325157832
-1.14082681608906,1.06089045734916,-1.13181390323405,1.13475792478762
-0.949551681039853,1.15057804468451,-1.17629445363836,1.09214143456823
-0.733428534858883,1.2519166925088,-0.902881524092266,1.07276908880732
-1.08753570717193,1.08587828958346,-1.61811461630127,1.08074548699131
-1.04859370164444,1.10413792652405,-1.53111155531968,1.08061052034779
-1.07008014991437,1.09406307960137,-0.83402999676449,1.14693672650502
-1.07008014991437,1.09406307960137,-0.992905703944767,1.13280977665163
-1.07008014991437,1.09406307960137,-1.23209606221619,1.11154138857215
-1.10451755987698,1.07791561635252,-1.58002062456513,1.0875651835842
-0.772020187934665,1.23382133340862,-0.52555496954346,1.11412061754417
-1.08978550155867,1.08482337656251,-1.42995824367187,1.09793076054718
-1.07008014991437,1.09406307960137,-0.841570455273054,1.14626624213008
-0.680842106491881,1.27657410490904,-0.690158313663672,1.08105506809172
-1.04200861798469,1.10722562668797,-1.52055550703068,1.0802181401005
-1.01963737486661,1.11771534779278,-1.10450245617225,1.11269107688935
-1.1039084043864,1.07820124514713,-1.60207105142726,1.08548137307318
-0.982637923474611,1.13506413454035,-1.09630293102173,1.10594167518721
-0.790004278481311,1.22538871778854,-0.469461528291562,1.12274337033634
-1.07008014991437,1.09406307960137,-0.893476867331947,1.14165081480491
-1.07008014991437,1.09406307960137,-1.48022975499774,1.08947777483866
-0.424524096175086,1.39675984640646,-0.371180403591023,1.05760992088875
-0.794160469214394,1.22343990871171,-0.924206313696012,1.08314832705737
-1.07008014991437,1.09406307960137,-1.329771303827,1.10285627701769
-1.08978550155867,1.08482337656251,-0.744828676394458,1.15885128270741
-1.20222816344339,1.0320997904288,-1.60058212610682,1.1054865806182
-1.07008014991437,1.09406307960137,-1.38097627788511,1.09830322033206
-1.07008014991437,1.09406307960137,-1.14318879561531,1.11944686713248
-0.99466111532081,1.12942654307568,-1.0016548784177,1.11678779392621
-1.06326903094333,1.09725676615874,-0.827996796824982,1.14609649526271
-1.06312143031339,1.09732597507283,-1.59365339121956,1.07798581709413
-0.837871024532232,1.20294433176944,-0.599024663897121,1.12089787677558
-1.18714480173278,1.03917227436867,-0.71929207908365,1.18080063505973
-1.07008014991437,1.09406307960137,-1.19176337717041,1.11512770034508
-1.14713336670871,1.0579333594005,-1.51281887176778,1.10215433702177
-1.06777355696412,1.09514462507574,-1.47543744130612,1.08943768044308
-1.07008014991437,1.09406307960137,-1.29803123429098,1.10567854845639
-1.12453942440806,1.0685275026111,-1.18599043473838,1.12664856436821
-1.06518703146834,1.09635742898378,-1.35990626758614,1.09918771051384
-1.07008014991437,1.09406307960137,-1.56685734809602,1.0817750008568
-1.02128751209272,1.11694160986525,-1.32121520192475,1.09375489165231
-1.15152449430038,1.05587439005627,-1.12430466260463,1.13758789430847
-1.08885588972824,1.08525926511754,-1.05311616957634,1.13125100114667
-0.825251609664262,1.20886148808357,-0.831121815825948,1.09770951348191
-1.06245882324029,1.09763666694463,-0.104754154196141,1.21024220270122
-0.958814818891876,1.14623462344008,-1.13307018638242,1.09785716625469
-1.07008014991437,1.09406307960137,-0.483837074867138,1.17807526829001
-1.0186184147656,1.11819313113366,-0.810697040911226,1.13860978363879
-1.12665103478205,1.0675373831176,-1.25460621292392,1.12097417726912
-1.07008014991437,1.09406307960137,-0.482960277366145,1.17815323158942
-1.06493914218072,1.09647366255553,-2.2568131291746,1.01938621749433
-1.07008014991437,1.09406307960137,-0.533113094423051,1.17369373086308
-0.956055947057338,1.14752823935385,-0.438165046897074,1.15908928008192
-1.02539729442339,1.11501456136719,-1.16093072250932,1.10883779404607
-1.07524031924439,1.09164351190726,-0.9442575748562,1.13817847889854
-0.941350910614121,1.15442332919358,-0.949057949290474,1.11068933169092
-0.964696933655885,1.14347654052733,-0.807153913790042,1.12802598934201
-0.948598613782792,1.15102493132679,-1.21731208423762,1.08830158055952
-0.838988056507348,1.20242056320538,-0.589725424024534,1.12195052824529
-0.94492040665499,1.15274961719841,-0.558370766107896,1.14615003430234
-1.07008014991437,1.09406307960137,-1.18825618716645,1.11543955354273
-0.9534887765761,1.14873196782949,-1.28221919931505,1.08351857432552
-1.07008014991437,1.09406307960137,-1.10460970557151,1.1228772523066
-0.973962753500536,1.13913186171512,-0.752358433296393,1.13477115515615
-0.959133085830894,1.14608539027456,-0.821403940454321,1.12563431292351
-1.07008014991437,1.09406307960137,-0.0510498283760629,1.21655795287958
-1.07008014991437,1.09406307960137,-0.759677568680131,1.15354801429512
-1.05201477533912,1.10253380874003,-1.35702960123131,1.09678106527617
-1.05356357610464,1.10180758677769,-1.27045079060092,1.1047925519153
-0.934162342198484,1.15779399918384,-1.12486949461074,1.09360349221039
-0.98158389032276,1.13555836339208,-0.461390414638843,1.16218393932156
-1.07008014991437,1.09406307960137,-0.63797807554204,1.16436932025345
-1.07008014991437,1.09406307960137,-0.87716843381345,1.14310093217396
-1.14623596932446,1.05835414282461,-0.914703302345814,1.15515634092499
-1.07008014991437,1.09406307960137,-1.06129590902238,1.12672863929753
-1.05983471769462,1.09886709187803,-0.753757289475329,1.15200358409224
-1.19202135032536,1.03688569447588,-1.34235572298966,1.12638457528315
-1.05763478556167,1.09989862483319,-1.10732440563692,1.12012035506112
-1.00563501042407,1.12428095959339,-0.708919263763158,1.14503542363809
-1.14015169175991,1.06120701847572,-1.06226483978371,1.14080564675108
-1.04664481599071,1.10505174552217,-1.11666400170853,1.11706855434373
-1.17563386572435,1.04456967261544,-1.31156444140333,1.12581017289803
-1.07008014991437,1.09406307960137,-0.376341701245165,1.18763356879787
-0.973588875124249,1.13930717069879,-0.732367740914564,1.1364731226251
-0.891187819959886,1.17794445530809,-1.49037225982057,1.05241742966009
-1.15389993489796,1.05476056239645,-1.20930079734285,1.13051032107578
-1.07008014991437,1.09406307960137,-0.594313559992496,1.16825189256415
-0.917088598110797,1.16579975964827,-0.505454592235512,1.14522976237173
-1.14532215613441,1.05878262350649,-1.40958811147365,1.11096734586116
-0.980165325598287,1.13622351857592,-1.12747908143604,1.10266977427378
-1.14244508211981,1.06013166360461,-0.833641284199494,1.16159800320524
-0.913781486419075,1.16735044143763,-1.23798800915234,1.07942572513965
-1.09339660340343,1.08313015589378,-0.843433495014286,1.15081340631412
-0.978153584700532,1.13716680996305,-1.05492364031114,1.10871465535756
-0.93993982125846,1.1550849792287,-0.693639449048437,1.13311548227232
-0.845294209748685,1.19946365158466,-0.959156293090783,1.09037600882985
-1.1992379984736,1.0335018580933,-1.70474880232442,1.09561987698291
-1.05564914842275,1.10082967634842,-2.18322279782073,1.02405200726135
-1.07008014991437,1.09406307960137,-1.02710080648357,1.12976920797458
-1.15192886061293,1.05568478549025,-1.05453986658771,1.14387299015128
-1.11879232868837,1.07122227602821,-0.860184908836007,1.15445699373701
-1.07008014991437,1.09406307960137,-1.66593546570845,1.07296514802328
-1.07008014991437,1.09406307960137,-1.34397542334313,1.10159327156723
-1.05104125486311,1.10299028575516,-1.51148565808623,1.08285033082656
-1.07008014991437,1.09406307960137,-0.994133220446162,1.13270062803246
-1.07008014991437,1.09406307960137,-0.629911538532887,1.16508658260804
-1.07008014991437,1.09406307960137,-1.55089963357792,1.08319393290609
-0.721220971130828,1.25764073467314,-0.563692724806793,1.100461717691
-1.07008014991437,1.09406307960137,-0.609569836509806,1.16689533115439
-1.07008014991437,1.09406307960137,-0.788261167212565,1.1510064107343
-0.969696555100275,1.14113225262592,-0.753620600030576,1.13379662302791
-1.07008014991437,1.09406307960137,-1.04305852100168,1.12835027592529
-1.09256901264783,1.08351820747274,-0.962077631194303,1.14009650112702
-1.05387708272029,1.10166058569486,-0.57316454198406,1.1668573922193
-1.06882562087791,1.09465131958611,-0.918604948611219,1.13916289895676
-1.07008014991437,1.09406307960137,-0.824735943253952,1.14776313747878
-1.04434428839032,1.10613044699596,-1.9202846688594,1.0451470183518
-1.15338242423014,1.05500321956778,-1.20951718345013,1.1303864789075
-1.07008014991437,1.09406307960137,-0.837186467768087,1.14665605862713
-1.03825754034871,1.10898448103666,-1.91948975360263,1.04398742098738
-1.01991910227528,1.11758324776021,-0.852073473576076,1.13519356423873
-1.02112358108469,1.11701847598063,-1.06591348004008,1.11642273954544
-0.811201580056637,1.21544944975027,-0.598402923542329,1.11556261738322
-1.07008014991437,1.09406307960137,-0.671997818580643,1.16134434423628
-1.00661491119777,1.12382149090082,-0.715799927210491,1.1446216688676
-0.880728640837167,1.18284869202858,-1.00096085757883,1.0938209805701
-1.1674074253912,1.04842699356649,-0.663090357711734,1.18180858990651
-1.04417683459066,1.10620896492396,-1.62499767909064,1.07136957424994
-1.07008014991437,1.09406307960137,-0.730392532146901,1.15615198849547
-1.07008014991437,1.09406307960137,-0.788261167212565,1.1510064107343
-1.07008014991437,1.09406307960137,-0.782298944205799,1.1515365611703
-1.06513750788324,1.09638065025016,-1.01668130827926,1.12969666333788
-1.07008014991437,1.09406307960137,-1.40955987641753,1.09576161677124
-1.08506345381757,1.08703751207507,-1.27595071370519,1.11067039989073
-1.13554323438263,1.06336789225264,-1.5841992894492,1.09346466752532
-1.04859370164444,1.10413792652405,-1.64421843294804,1.0705532547237
-1.13877513955631,1.06185247427921,-1.71681915702234,1.0823255876336
-1.03697296577429,1.10958680916626,-0.557320667755282,1.1648494685657
-1.16768763459421,1.04829560541005,-1.43458407379508,1.11326535586582
-1.13442225826384,1.06389351019838,-0.775968842631016,1.16510452792932
-1.07008014991437,1.09406307960137,-1.26506364825357,1.10860996851427
-1.07008014991437,1.09406307960137,-0.568711072963446,1.17052842090697
-0.937798517830637,1.1560890215897,-1.18018401781637,1.08941998115058
-1.04232315973115,1.10707814023946,-0.769434862059119,1.14707004994444
-1.00475723231818,1.12469254367364,-0.931153825010095,1.12509729505079
-1.16693593565439,1.0486480718417,-1.0950849677622,1.14330108561745
-1.07008014991437,1.09406307960137,-0.640608468045025,1.16413543035522
-1.07008014991437,1.09406307960137,-0.701633574114268,1.15870918471617
